direction,prize_paper_field,citation_paper_field,prize_paper_subfield,citation_paper_subfield,prize_paper_domain,citation_paper_domain,count,sample_prize_paper_id,sample_prize_paper_title,sample_citation_paper_id,sample_citation_paper_title
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Clinical Biochemistry,"Public Health, Environmental and Occupational Health",Life Sciences,Health Sciences,1,W1481400953,Successful homotransplantation of the kidney in an identical twin.,W2101493173,EXPERIENCES WITH RENAL HOMOTRANSPLANTATION IN THE HUMAN: REPORT OF NINE CASES 1
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Veterinary,Clinical Biochemistry,Small Animals,Life Sciences,Health Sciences,1,W1965802835,Enzymes of fatty acid metabolism,W80457779,ON THE CONVERSION OF PALMITIC ACID TO STEARIC ACID IN ANIMAL TISSUES
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Chemistry,Clinical Biochemistry,Spectroscopy,Life Sciences,Physical Sciences,1,W1965802835,Enzymes of fatty acid metabolism,W9679110,CITRIC ACID FORMATION FROM ACETOACETIC AND OXALACETIC ACIDS
prize_paper_references_citation_paper,Neuroscience,Medicine,Cognitive Neuroscience,Anatomy,Life Sciences,Health Sciences,1,W1870538900,SINGLE-CELL RESPONSES IN STRIATE CORTEX OF KITTENS DEPRIVED OF VISION IN ONE EYE,W2068791772,Experimentell-anatomische Studien über die durch den Mangel optischer Reize veranlassten Entwicklungshemmungen im Occipitallappen des Hundes und der Katze
prize_paper_references_citation_paper,Neuroscience,Agricultural and Biological Sciences,Cognitive Neuroscience,Animal Science and Zoology,Life Sciences,Life Sciences,1,W1870538900,SINGLE-CELL RESPONSES IN STRIATE CORTEX OF KITTENS DEPRIVED OF VISION IN ONE EYE,W2564346374,EFFECT OF TOTAL ABSENCE OF FUNCTION ON THE OPTIC SYSTEM OF RABBITS
prize_paper_references_citation_paper,Neuroscience,Computer Science,Cognitive Neuroscience,Artificial Intelligence,Life Sciences,Physical Sciences,3,W1970792572,Microstructure of a spatial map in the entorhinal cortex,W4212774754,Advances in neural information processing systems 7
prize_paper_references_citation_paper,Neuroscience,"Biochemistry, Genetics and Molecular Biology",Cognitive Neuroscience,Cell Biology,Life Sciences,Life Sciences,1,W2116360511,"Receptive fields, binocular interaction and functional architecture in the cat's visual cortex",W2167424526,Single‐unit activity in the lateral geniculate body of the cat
prize_paper_references_citation_paper,Neuroscience,Neuroscience,Cognitive Neuroscience,Cellular and Molecular Neuroscience,Life Sciences,Life Sciences,14,W1870538900,SINGLE-CELL RESPONSES IN STRIATE CORTEX OF KITTENS DEPRIVED OF VISION IN ONE EYE,W2110121211,Single unit activity in striate cortex of unrestrained cats
prize_paper_references_citation_paper,Neuroscience,Neuroscience,Cognitive Neuroscience,Cognitive Neuroscience,Life Sciences,Life Sciences,69,W1870538900,SINGLE-CELL RESPONSES IN STRIATE CORTEX OF KITTENS DEPRIVED OF VISION IN ONE EYE,W1839558765,EFFECTS OF VISUAL DEPRIVATION ON MORPHOLOGY AND PHYSIOLOGY OF CELLS IN THE CAT'S LATERAL GENICULATE BODY
prize_paper_references_citation_paper,Neuroscience,Psychology,Cognitive Neuroscience,Developmental and Educational Psychology,Life Sciences,Social Sciences,1,W1970792572,Microstructure of a spatial map in the entorhinal cortex,W1540136915,The organization of learning
prize_paper_references_citation_paper,Neuroscience,Social Sciences,Cognitive Neuroscience,Education,Life Sciences,Social Sciences,1,W1970792572,Microstructure of a spatial map in the entorhinal cortex,W1988782569,The organization of learning
prize_paper_references_citation_paper,Neuroscience,Engineering,Cognitive Neuroscience,Electrical and Electronic Engineering,Life Sciences,Physical Sciences,2,W2116360511,"Receptive fields, binocular interaction and functional architecture in the cat's visual cortex",W2037316494,Tungsten Microelectrode for Recording from Single Units
prize_paper_references_citation_paper,Neuroscience,Neuroscience,Cognitive Neuroscience,Endocrine and Autonomic Systems,Life Sciences,Life Sciences,1,W2116360511,"Receptive fields, binocular interaction and functional architecture in the cat's visual cortex",W2136325353,Integrative action in the cat's lateral geniculate body
prize_paper_references_citation_paper,Neuroscience,Psychology,Cognitive Neuroscience,Experimental and Cognitive Psychology,Life Sciences,Social Sciences,1,W1870538900,SINGLE-CELL RESPONSES IN STRIATE CORTEX OF KITTENS DEPRIVED OF VISION IN ONE EYE,W2047148105,Interocular transfer of learning in visually naive and experienced infant chimpanzees.
prize_paper_references_citation_paper,Neuroscience,"Biochemistry, Genetics and Molecular Biology",Cognitive Neuroscience,Genetics,Life Sciences,Life Sciences,1,W1870538900,SINGLE-CELL RESPONSES IN STRIATE CORTEX OF KITTENS DEPRIVED OF VISION IN ONE EYE,W2062907096,Interocular transfer of habits learned monocularly in visually naive and visually experienced cats.
prize_paper_references_citation_paper,Neuroscience,"Biochemistry, Genetics and Molecular Biology",Cognitive Neuroscience,Molecular Biology,Life Sciences,Life Sciences,8,W1870538900,SINGLE-CELL RESPONSES IN STRIATE CORTEX OF KITTENS DEPRIVED OF VISION IN ONE EYE,W1757333299,"RECEPTIVE FIELDS OF CELLS IN STRIATE CORTEX OF VERY YOUNG, VISUALLY INEXPERIENCED KITTENS"
prize_paper_references_citation_paper,Neuroscience,Environmental Science,Cognitive Neuroscience,Nature and Landscape Conservation,Life Sciences,Physical Sciences,1,W1970792572,Microstructure of a spatial map in the entorhinal cortex,W1979533714,Homing by path integration in a mammal
prize_paper_references_citation_paper,Neuroscience,Nursing,Cognitive Neuroscience,Nutrition and Dietetics,Life Sciences,Health Sciences,1,W2116360511,"Receptive fields, binocular interaction and functional architecture in the cat's visual cortex",W1973430742,The cytoarchitecture of the lateral geniculate body in the cat in relation to the distribution of crossed and uncrossed optic fibers
prize_paper_references_citation_paper,Neuroscience,Medicine,Cognitive Neuroscience,Ophthalmology,Life Sciences,Health Sciences,1,W2116360511,"Receptive fields, binocular interaction and functional architecture in the cat's visual cortex",W2030753578,Vision with a Stabilized Retinal Image
prize_paper_references_citation_paper,Neuroscience,Medicine,Cognitive Neuroscience,Pathology and Forensic Medicine,Life Sciences,Health Sciences,1,W2116360511,"Receptive fields, binocular interaction and functional architecture in the cat's visual cortex",W2085219660,Some anatomical and physiological aspects of the lateral geniculate body
prize_paper_references_citation_paper,Neuroscience,Medicine,Cognitive Neuroscience,Psychiatry and Mental health,Life Sciences,Health Sciences,1,W1970792572,Microstructure of a spatial map in the entorhinal cortex,W2017727694,Some thoughts on cortical minicolumns
prize_paper_references_citation_paper,Neuroscience,Neuroscience,Cognitive Neuroscience,Sensory Systems,Life Sciences,Life Sciences,2,W2116360511,"Receptive fields, binocular interaction and functional architecture in the cat's visual cortex",W2059829044,Cortical Unit Responses to Visual Stimuli in Nonanesthetized Cats*
prize_paper_references_citation_paper,Engineering,Physics and Astronomy,Computational Mechanics,"Atomic and Molecular Physics, and Optics",Physical Sciences,Physical Sciences,1,W2059200827,Der Energieinhalt fester Stoffe,W2037280923,Zur kinetischen Begründung des Nernstschen Wärmetheorems
prize_paper_references_citation_paper,Engineering,Engineering,Computational Mechanics,Biomedical Engineering,Physical Sciences,Physical Sciences,1,W2059200827,Der Energieinhalt fester Stoffe,W1967902466,Über die Temperaturabhängigkeit der Wärmeleitfähigkeit fester Nichtmetalle
prize_paper_references_citation_paper,Engineering,"Biochemistry, Genetics and Molecular Biology",Computational Mechanics,Cancer Research,Physical Sciences,Life Sciences,1,W2144434797,"FRACTIONATION OF MAMMALIAN LIVER CELLS BY DIFFERENTIAL CENTRIFUGATION: I. PROBLEMS, METHODS, AND PREPARATION OF EXTRACT",W2145649741,"THE CONSTITUTION OF MITOCHONDRIA AND MICROSOMES, AND THE DISTRIBUTION OF NUCLEIC ACID IN THE CYTOPLASM OF A LEUKEMIC CELL"
prize_paper_references_citation_paper,Engineering,Computer Science,Computational Mechanics,Computational Theory and Mathematics,Physical Sciences,Physical Sciences,1,W2059200827,Der Energieinhalt fester Stoffe,W2617095190,Sur la détermination de l’affinité chimique à partir des données thermiques
prize_paper_references_citation_paper,Engineering,Engineering,Computational Mechanics,Mechanical Engineering,Physical Sciences,Physical Sciences,1,W2059200827,Der Energieinhalt fester Stoffe,W1940052419,Über die Abhängigkeit der spezifischen Wärme fester Körper von der Temperatur
prize_paper_references_citation_paper,Engineering,"Biochemistry, Genetics and Molecular Biology",Computational Mechanics,Molecular Biology,Physical Sciences,Life Sciences,1,W2144434797,"FRACTIONATION OF MAMMALIAN LIVER CELLS BY DIFFERENTIAL CENTRIFUGATION: I. PROBLEMS, METHODS, AND PREPARATION OF EXTRACT",W2057752098,ISOLATION OF CHROMATIN THREADS FROM THE RESTING NUCLEUS OF LEUKEMIC CELLS
prize_paper_references_citation_paper,Engineering,"Pharmacology, Toxicology and Pharmaceutics",Computational Mechanics,Pharmaceutical Science,Physical Sciences,Life Sciences,1,W2144434797,"FRACTIONATION OF MAMMALIAN LIVER CELLS BY DIFFERENTIAL CENTRIFUGATION: I. PROBLEMS, METHODS, AND PREPARATION OF EXTRACT",W2090488193,FRACTIONATION OF MAMMALIAN LIVER CELLS BY DIFFERENTIAL CENTRIFUGATION
prize_paper_references_citation_paper,Engineering,Chemistry,Computational Mechanics,Physical and Theoretical Chemistry,Physical Sciences,Physical Sciences,1,W2059200827,Der Energieinhalt fester Stoffe,W1991411928,Ein einfaches und empfindliches Thermometer für tiefe Temperaturen
prize_paper_references_citation_paper,Engineering,Arts and Humanities,Computational Mechanics,Religious studies,Physical Sciences,Social Sciences,1,W2059200827,Der Energieinhalt fester Stoffe,W1927257312,ÜBER EINEN APPARAT ZUR VERFLÜSSIGUNG VON WASSERSTOFF
prize_paper_references_citation_paper,Engineering,Physics and Astronomy,Computational Mechanics,Statistical and Nonlinear Physics,Physical Sciences,Physical Sciences,1,W2059200827,Der Energieinhalt fester Stoffe,W2043297480,Studies with the liquid hydrogen and air calorimeters
prize_paper_references_citation_paper,Physics and Astronomy,Computer Science,Condensed Matter Physics,Artificial Intelligence,Physical Sciences,Physical Sciences,1,W1998909324,Dynamical Model of Elementary Particles Based on an Analogy with Superconductivity. I,W2118981455,Strange Particles: Decays
prize_paper_references_citation_paper,Physics and Astronomy,Physics and Astronomy,Condensed Matter Physics,Astronomy and Astrophysics,Physical Sciences,Physical Sciences,6,W2059898013,Diffraction of Electrons by a Crystal of Nickel,W1985373918,Electron Reflection in Vacuo
prize_paper_references_citation_paper,Physics and Astronomy,Physics and Astronomy,Condensed Matter Physics,"Atomic and Molecular Physics, and Optics",Physical Sciences,Physical Sciences,48,W2059898013,Diffraction of Electrons by a Crystal of Nickel,W1970871662,The Reflection of Electrons from Crystals
prize_paper_references_citation_paper,Physics and Astronomy,Engineering,Condensed Matter Physics,Biomedical Engineering,Physical Sciences,Physical Sciences,6,W1965850850,Quasi-Particles and Gauge Invariance in the Theory of Superconductivity,W1977306835,Study of Superconducting Hg by Nuclear Magnetic Resonance Techniques
prize_paper_references_citation_paper,Physics and Astronomy,Engineering,Condensed Matter Physics,Civil and Structural Engineering,Physical Sciences,Physical Sciences,1,W2049080732,Interferenzerscheinungen bei Röntgenstrahlen,W2003259491,Über die Messung der Schwärzung photographischer Platten in sehr schmalen Bereichen. Mit Anwendung auf die Messung der Schwärzungsverteilung in einigen mit Röntgenstrahlen aufgenommenen Spaltphotogrammen von Walter und Pohl
prize_paper_references_citation_paper,Physics and Astronomy,Engineering,Condensed Matter Physics,Computational Mechanics,Physical Sciences,Physical Sciences,3,W2059898013,Diffraction of Electrons by a Crystal of Nickel,W2020092118,Electronic Bombardment of Metal Surfaces
prize_paper_references_citation_paper,Physics and Astronomy,Computer Science,Condensed Matter Physics,Computer Networks and Communications,Physical Sciences,Physical Sciences,1,W2085522314,Axial Vector Current Conservation in Weak Interactions,W4233810390,Renormalization of axial vector coupling
prize_paper_references_citation_paper,Physics and Astronomy,Physics and Astronomy,Condensed Matter Physics,Condensed Matter Physics,Physical Sciences,Physical Sciences,116,W2059898013,Diffraction of Electrons by a Crystal of Nickel,W2061011461,On the Reflection of Electrons from Crystal Lattices
prize_paper_references_citation_paper,Physics and Astronomy,Engineering,Condensed Matter Physics,Electrical and Electronic Engineering,Physical Sciences,Physical Sciences,10,W2035879262,A Quantum Theory of the Scattering of X-rays by Light Elements,W2327812943,Conduction of Electricity through Gases.
prize_paper_references_citation_paper,Physics and Astronomy,Materials Science,Condensed Matter Physics,"Electronic, Optical and Magnetic Materials",Physical Sciences,Physical Sciences,7,W1965850850,Quasi-Particles and Gauge Invariance in the Theory of Superconductivity,W2230110036,Microscopic Theory of Superconductivity
prize_paper_references_citation_paper,Physics and Astronomy,Agricultural and Biological Sciences,Condensed Matter Physics,Food Science,Physical Sciences,Life Sciences,1,W2035879262,A Quantum Theory of the Scattering of X-rays by Light Elements,W2000619906,XXV. <i>Secondary γ radiation</i>
prize_paper_references_citation_paper,Physics and Astronomy,Earth and Planetary Sciences,Condensed Matter Physics,Geophysics,Physical Sciences,Physical Sciences,1,W1485300768,Possible highT c superconductivity in the Ba?La?Cu?O system,W2021447864,Possibility of insulator to superconductor phase transition
prize_paper_references_citation_paper,Physics and Astronomy,Arts and Humanities,Condensed Matter Physics,History and Philosophy of Science,Physical Sciences,Social Sciences,3,W2049080732,Interferenzerscheinungen bei Röntgenstrahlen,W1969520766,Zur Frage der Beugung der Röntgenstrahlen
prize_paper_references_citation_paper,Physics and Astronomy,Chemistry,Condensed Matter Physics,Inorganic Chemistry,Physical Sciences,Physical Sciences,1,W1485300768,Possible highT c superconductivity in the Ba?La?Cu?O system,W1991605418,<i>The Jahn–Teller Effect in Molecules and Crystals</i>
prize_paper_references_citation_paper,Physics and Astronomy,Materials Science,Condensed Matter Physics,Materials Chemistry,Physical Sciences,Physical Sciences,8,W2035879262,A Quantum Theory of the Scattering of X-rays by Light Elements,W1985115366,"The Mass Absorption and Mass Scattering Coefficients for Homogeneous X Rays of Wave-Length between 0.13 and 1.05 Ångström Units in Water, Lithium, Carbon, Nitrogen, Oxygen, Aluminum, and Iron"
